UUSERID,ARTICLEID,CLICK,TIMEDURATION,VISITDATE,VISITTIME,CATEGORIES
110242756791,439775,2,4.50,2021-08-27 00:00:00,17:12:21,
34739352,1075735,1,1.88,2021-09-05 00:00:00,15:16:38,First-Home Buyer Advice
115177538233,814827,1,12.53,2021-09-11 00:00:00,10:12:44,
113680284681,1083467,1,1.39,2021-08-27 00:00:00,18:34:26,On Market
115087896596,1083158,1,2.23,2021-08-30 00:00:00,17:17:09,Architecture and renovation
115144989429,1084729,3,1.62,2021-09-07 00:00:00,20:47:22,Celebrity
114438490746,1085208,2,1.16,2021-09-04 00:00:00,12:41:00,The Block
110101588579,1086024,1,1.71,2021-09-08 00:00:00,11:21:00,Home trends
100620951328,1078835,1,3.91,2021-08-21 00:00:00,20:51:05,The Block Contestants
115101881924,332592,1,0.72,2021-09-01 00:00:00,16:38:03,
115109632786,1084059,1,1.52,2021-09-02 00:00:00,13:28:45,House Prices
115072740017,1081964,1,1.49,2021-08-28 00:00:00,21:11:58,Title Deeds
115131414150,886867,1,1.18,2021-09-05 00:00:00,20:59:28,
115006579451,1080863,1,3.00,2021-08-18 00:00:00,19:59:22,On Market
115059088401,1077478,1,1.70,2021-08-26 00:00:00,22:00:16,Architecture and renovation
100425222402,1082571,1,2.05,2021-09-05 00:00:00,09:37:57,Neighbourhoods
33315493,1081712,1,1.22,2021-08-20 00:00:00,19:27:49,House Prices
115037569355,1081964,1,1.52,2021-08-23 00:00:00,19:43:05,Title Deeds
115006743214,1077890,1,1.79,2021-08-18 00:00:00,20:48:53,House Prices
115069318721,1083467,1,63.68,2021-08-28 00:00:00,02:25:14,House Prices
114465045309,1082978,1,1.19,2021-08-25 00:00:00,12:30:57,Neighbourhoods
34556899,1084059,1,2.81,2021-09-02 00:00:00,14:45:18,Auctions
114000373689,1083174,1,2.48,2021-09-12 00:00:00,23:16:24,Title Deeds
115080541473,1079697,1,0.71,2021-08-29 00:00:00,15:54:04,On Market
115153505177,1085760,1,1.52,2021-09-08 00:00:00,22:00:02,Coronavirus
115072549885,1078989,1,1.30,2021-08-28 00:00:00,18:55:23,Analysis
115028040036,1075997,1,1.41,2021-08-21 00:00:00,12:55:06,Sponsored content
115003405072,1080863,1,1.05,2021-08-18 00:00:00,07:04:47,On Market
115037942209,1080026,1,1.66,2021-09-08 00:00:00,22:20:03,Neighbourhoods
115054643147,1081964,1,3.61,2021-08-25 00:00:00,16:53:59,Title Deeds
115015123199,1081450,1,1.48,2021-08-20 00:00:00,07:54:55,House Prices
113927082077,1074493,1,1.24,2021-08-22 00:00:00,21:01:10,House and Land
115069481892,1080026,1,18.97,2021-08-28 00:00:00,06:28:13,Rural Property News
115058414428,414738,2,2.02,2021-08-26 00:00:00,15:46:21,Landlords
115041081545,1081964,1,1.19,2021-08-24 00:00:00,07:45:59,Title Deeds
112525284576,1085749,1,2.13,2021-09-04 00:00:00,14:06:28,Celebrity
113153831584,1086409,1,0.04,2021-09-08 00:00:00,18:07:07,House Prices
115186898639,1085208,1,1.11,2021-09-13 00:00:00,13:42:25,On Market
115058972015,1083174,1,1.36,2021-08-26 00:00:00,17:12:20,Title Deeds
115000113941,1078835,1,1.31,2021-08-17 00:00:00,12:19:25,The Block Contestants
115024619331,917479,1,1.41,2021-08-21 00:00:00,20:48:04,
113640628499,1085434,1,0.01,2021-09-13 00:00:00,20:46:20,Sponsored content
115187073828,1083158,2,8.04,2021-09-13 00:00:00,11:56:18,Architecture and renovation
113620605530,1080026,1,0.58,2021-08-29 00:00:00,14:39:23,Rural
115136130142,1082571,1,1.60,2021-09-05 00:00:00,22:23:40,On Market
115076835387,1080026,1,56.78,2021-08-28 00:00:00,13:06:13,Suburb &amp; Neighbourhood Profiles
115033675951,1077685,1,1.32,2021-08-22 00:00:00,12:43:10,Suburb &amp; Neighbourhood Profiles
114692132708,1080026,1,3.00,2021-08-28 00:00:00,19:21:04,Rural Property News
115068732622,1083467,1,1.19,2021-08-27 00:00:00,14:42:50,On Market
115180253451,1083158,1,1.07,2021-09-12 00:00:00,21:37:04,Architecture and renovation
114370117312,1084778,1,0.68,2021-09-02 00:00:00,08:09:56,Housing Affordability
114992914276,1077478,1,5.66,2021-08-29 00:00:00,22:36:33,Small living
115062610347,1078989,1,24.75,2021-08-26 00:00:00,23:24:47,On Market
114783866238,1087111,2,1.99,2021-09-13 00:00:00,16:59:56,House Prices
115091565147,1083158,1,1.06,2021-08-31 00:00:00,05:56:27,Architecture and renovation
114973622727,1084256,1,1.15,2021-08-31 00:00:00,07:17:11,House Prices
115173983670,1087384,1,0.64,2021-09-11 00:00:00,11:36:30,Celebrity
114073131378,1082978,1,0.31,2021-08-26 00:00:00,13:37:16,New Developments
115129192147,1081278,1,0.94,2021-09-05 00:00:00,10:13:25,Sponsored content
114661658955,1077685,1,1.58,2021-08-23 00:00:00,11:19:16,Suburb &amp; Neighbourhood Profiles
115009715852,1075975,1,1.73,2021-08-19 00:00:00,03:16:46,Neighbourhoods
115031322252,1079608,1,2.70,2021-08-22 00:00:00,20:07:57,On Market
115069191510,1083334,1,1.88,2021-08-27 00:00:00,22:34:04,Housing Affordability
115105835764,1084778,1,4.41,2021-09-02 00:00:00,08:41:00,Affordability
115152669786,1083467,1,5.96,2021-09-08 00:00:00,19:21:39,House Prices
113631581484,1085208,1,1.21,2021-09-04 00:00:00,00:29:37,The Block
115094089628,1083158,1,2.94,2021-08-31 00:00:00,17:31:19,Architecture and renovation
115156819221,1086068,1,11.92,2021-09-08 00:00:00,14:23:28,The Block Contestants
113487388221,160720,1,0.05,2021-09-02 00:00:00,14:29:07,
115072910322,1080026,1,2.12,2021-08-28 00:00:00,16:52:40,Suburb &amp; Neighbourhood Profiles
114713321079,1024896,1,55.26,2021-08-21 00:00:00,20:43:55,Home Organisation
114587362753,1077478,1,14.69,2021-08-25 00:00:00,18:19:10,Architecture and renovation
115101908621,1084577,1,2.36,2021-09-01 00:00:00,13:56:00,Coronavirus
115087424888,1083467,1,1.80,2021-08-30 00:00:00,15:15:31,On Market
114956823354,1086024,1,1.22,2021-09-12 00:00:00,01:05:46,Architecture and renovation
113505242465,1084239,2,0.02,2021-08-30 00:00:00,13:43:51,Auctions
115073209531,1083440,1,1.28,2021-08-28 00:00:00,16:32:14,Title Deeds
115084030770,1083158,1,1.60,2021-08-30 00:00:00,07:10:13,Architecture and renovation
114908192534,1075653,1,3.09,2021-08-20 00:00:00,02:47:26,Sponsored content
115052168389,1083174,1,1.18,2021-08-25 00:00:00,12:41:29,Title Deeds
114087535630,1077478,1,4.60,2021-08-20 00:00:00,07:42:09,Small living
114793430174,1087729,1,1.79,2021-09-14 00:00:00,23:14:56,The Block
113521342860,1084213,1,2.47,2021-08-31 00:00:00,06:32:19,The Block
113754810546,1083440,1,1.18,2021-08-28 00:00:00,08:24:15,Title Deeds
115119780281,1085208,2,3.92,2021-09-04 00:00:00,08:55:56,The Block Contestants
113710954155,1083467,1,2.01,2021-08-27 00:00:00,19:00:29,House Prices
115048478328,1082534,1,13.23,2021-08-24 00:00:00,13:34:07,Auctions
115027664014,1081826,1,32.23,2021-08-21 00:00:00,14:02:23,Coronavirus
115076731995,1083467,1,5.32,2021-08-28 00:00:00,13:57:29,On Market
115183466416,1086024,1,1.30,2021-09-13 00:00:00,09:15:29,The Block
114211934862,1082908,2,3.12,2021-09-01 00:00:00,08:15:04,Moving
114881388968,1074194,1,1.38,2021-08-23 00:00:00,12:19:11,New Developments
114247393619,1080703,1,1.21,2021-08-17 00:00:00,11:26:14,Architecture and renovation
115094519974,1080026,1,8.14,2021-08-31 00:00:00,20:54:19,Neighbourhoods
111372654901,1080026,1,3.23,2021-09-13 00:00:00,22:11:45,Neighbourhoods
114654676424,1084778,1,0.51,2021-09-02 00:00:00,10:08:35,Coronavirus
114829116117,1081964,1,1.33,2021-09-06 00:00:00,00:19:47,Title Deeds
115069438868,1083174,1,16.79,2021-08-27 00:00:00,07:12:08,Title Deeds
115040844467,1081848,1,108.52,2021-08-24 00:00:00,07:54:00,House Prices
114098319152,1083158,1,1.61,2021-09-01 00:00:00,19:27:24,Architecture and renovation
115149572835,1086433,1,1.93,2021-09-08 00:00:00,00:10:14,Title Deeds
115145209250,1085760,1,2.73,2021-09-07 00:00:00,12:05:40,Coronavirus
114796701016,1081964,1,1.28,2021-08-24 00:00:00,02:37:33,Title Deeds
115041340234,1082451,1,2.15,2021-08-24 00:00:00,07:53:25,On Market
114713993434,1077685,1,2.69,2021-08-22 00:00:00,07:29:37,On Market
115068820054,1080026,1,1.13,2021-08-28 00:00:00,08:38:14," Advice and Market trends"
115031146783,1075964,1,1.24,2021-08-22 00:00:00,18:37:35,On Market
115072405702,1084157,6,36.30,2021-08-28 00:00:00,19:24:38,First-Home Buyers
109621964040,1084778,1,4.78,2021-09-02 00:00:00,22:30:56,First-Home Buyer Advice
115051817214,1081964,1,2.14,2021-08-25 00:00:00,21:16:50,Title Deeds
115009600149,1074487,1,1.23,2021-08-18 00:00:00,20:08:34,On Market
115069175477,868769,1,3.55,2021-08-28 00:00:00,06:53:23,
115101660184,1084778,1,2.33,2021-09-05 00:00:00,16:24:50,Coronavirus
115012019564,1078835,1,2.58,2021-08-19 00:00:00,17:31:52,The Block Contestants
113502316317,1081278,2,4.72,2021-09-01 00:00:00,18:47:32,New Developments
115177014939,1087111,1,1.50,2021-09-12 00:00:00,08:29:47,House Prices
115094325876,1084256,2,13.41,2021-08-31 00:00:00,16:12:25,House Prices
115076871499,1080026,1,12.59,2021-08-28 00:00:00,10:10:34,Neighbourhoods
115065652433,1078989,1,0.39,2021-08-27 00:00:00,18:27:28,On Market
115069169555,1080026,2,12.17,2021-08-28 00:00:00,04:40:47,Rural
115183664423,1087568,1,0.54,2021-09-13 00:00:00,06:27:08,Coronavirus
104996541553,986579,1,0.42,2021-08-29 00:00:00,10:57:18,Title Deeds
115099685449,1082908,1,45.09,2021-09-01 00:00:00,09:29:45,Suburb &amp; Neighbourhood Profiles
115065839391,1083467,1,0.02,2021-08-27 00:00:00,22:13:04,On Market
113820079222,1074487,1,1.34,2021-08-18 00:00:00,14:52:15,On Market
115149675144,203277,1,78.55,2021-09-08 00:00:00,08:39:36,
115125135466,1085840,1,1.18,2021-09-04 00:00:00,18:26:49,House Prices
115087923939,1080026,2,2.71,2021-08-30 00:00:00,19:00:22,Rural
115044926058,1081848,1,1.33,2021-08-24 00:00:00,22:15:50,Coronavirus
100429375818,1081450,1,0.01,2021-08-20 00:00:00,08:33:11,Celebrity
113520905637,1080026,1,5.81,2021-09-03 00:00:00,21:15:04,Rural
114069389797,987455,1,0.01,2021-09-02 00:00:00,02:21:55,Architecture and renovation
115055167090,1083040,1,1.87,2021-08-26 00:00:00,06:07:06,Coronavirus
113627499037,1084163,1,0.86,2021-08-31 00:00:00,16:53:16,Auctions
114999715822,1079726,1,2.33,2021-08-17 00:00:00,15:23:02,Celebrity
115187048109,337733,2,1.80,2021-09-13 00:00:00,14:15:43,
115094778473,300756,1,1.75,2021-08-31 00:00:00,22:55:02,Affordability
115109807206,1084163,1,1.55,2021-09-02 00:00:00,14:57:03,Auctions
115054710785,1083040,1,9.79,2021-08-25 00:00:00,20:32:06,Auctions
115120052668,1084788,1,2.28,2021-09-04 00:00:00,05:19:30,House Prices
115009597995,1077478,1,3.91,2021-08-19 00:00:00,06:59:33,Home trends
115047905577,1082978,1,1.25,2021-08-25 00:00:00,03:21:39,Renting Advice for Tenants
113611281144,1081848,1,1.68,2021-08-24 00:00:00,13:16:21,House Prices
34261649,1084148,1,1.70,2021-08-31 00:00:00,07:47:17,Environment
115090538107,1083158,1,2.44,2021-08-31 00:00:00,00:27:39,Architecture and renovation
115072444363,229758,1,1.43,2021-08-28 00:00:00,12:19:01,
115009606678,1079726,1,1.59,2021-08-19 00:00:00,04:20:18,Celebrity
114380292819,1077478,1,10.34,2021-08-17 00:00:00,20:39:06,DIY
115070466029,1083044,1,14.04,2021-08-27 00:00:00,11:08:04,Coronavirus
115125137850,1082569,1,1.69,2021-09-04 00:00:00,14:53:18,On Market
115080058729,1084157,2,1.93,2021-08-29 00:00:00,12:11:49,Coronavirus
115065965611,1081964,1,1.19,2021-08-27 00:00:00,18:37:14,Title Deeds
115170534375,1086395,1,3.43,2021-09-11 00:00:00,06:33:15,Architecture and renovation
100946771619,1083233,1,4.45,2021-08-26 00:00:00,13:37:07,House Prices
115167998321,1084751,1,6.94,2021-09-10 00:00:00,21:16:09,House Prices
113318220384,1084864,1,2.57,2021-09-02 00:00:00,11:19:34,House Prices
115128908325,1081964,1,1.21,2021-09-05 00:00:00,00:26:21,Title Deeds
115180102343,1086024,1,1.60,2021-09-12 00:00:00,20:01:42,Home trends
114444200525,1075975,1,1.58,2021-08-18 00:00:00,15:53:27,Neighbourhoods
115018378701,1079608,1,1.55,2021-08-20 00:00:00,11:01:05,On Market
115131872461,1084751,1,0.82,2021-09-05 00:00:00,21:07:39,On Market
109821339279,1086886,1,4.25,2021-09-14 00:00:00,11:25:51,On Market
115134504446,1084729,1,1.18,2021-09-06 00:00:00,07:58:55,Celebrity
100418571616,1080026,1,4.08,2021-08-28 00:00:00,11:03:08,Neighbourhoods
111173549729,1086886,1,2.60,2021-09-14 00:00:00,21:45:41,On Market
115121143347,1084975,1,1.00,2021-09-04 00:00:00,08:26:29,Title Deeds
100595583038,1082534,2,2.29,2021-08-24 00:00:00,06:43:47,Auctions
115131959462,1084788,1,2.19,2021-09-05 00:00:00,13:39:21,Auctions
114772571120,1080026,1,0.02,2021-08-28 00:00:00,20:19:01,Suburb &amp; Neighbourhood Profiles
115198012457,1080026,1,1.95,2021-09-15 00:00:00,07:35:18,Rural Property News
114359670705,1077478,1,0.01,2021-09-05 00:00:00,22:48:29,Architecture and renovation
114980348519,1080026,1,0.01,2021-08-30 00:00:00,11:22:42,Rural Property News
115018861083,1080766,1,1.45,2021-08-20 00:00:00,23:21:03,Coronavirus
115171489529,1086425,1,1.33,2021-09-10 00:00:00,11:30:11,Coronavirus
114999904466,1080992,1,2.14,2021-08-17 00:00:00,07:30:23,Coronavirus
112600822596,1081826,1,1.59,2021-08-23 00:00:00,01:58:27,Architecture and renovation
115109656487,1084059,1,4.15,2021-09-02 00:00:00,20:34:11,House Prices
115072895458,1080026,1,0.84,2021-08-28 00:00:00,12:49:46,Rural Property News
115048427487,1075997,1,1.29,2021-08-24 00:00:00,23:20:36,Moving
112817393393,1083467,2,2.52,2021-08-28 00:00:00,03:04:41,House Prices
115059103464,1083174,1,1.24,2021-08-26 00:00:00,17:11:33,Title Deeds
114709564427,1084577,1,7.10,2021-09-14 00:00:00,12:56:12,Coronavirus
114602948610,333321,1,1.28,2021-08-23 00:00:00,07:17:04,
112214315722,1085208,1,1.80,2021-09-06 00:00:00,19:49:35,The Block Contestants
115119726541,1085208,1,1.22,2021-09-04 00:00:00,00:20:35,The Block Contestants
115167172675,1082602,1,1.68,2021-09-10 00:00:00,22:15:02,Analysis
115044864037,1081848,1,1.29,2021-08-24 00:00:00,08:39:17,House Prices
115047863087,1081892,1,28.81,2021-08-24 00:00:00,08:27:23,Architecture and renovation
115062888661,1083174,2,11.63,2021-08-26 00:00:00,20:16:42,Title Deeds
114269521908,1085208,1,1.23,2021-09-05 00:00:00,10:37:24,The Block
115087286500,213685,1,1.81,2021-08-30 00:00:00,20:51:50,
115075812710,1080026,1,13.31,2021-08-28 00:00:00,20:16:03,Suburb &amp; Neighbourhood Profiles
113115777848,884970,1,0.70,2021-09-12 00:00:00,09:12:55,New Developments
109671531665,1082451,1,1.26,2021-08-23 00:00:00,09:55:36,On Market
11189995,1085115,1,0.01,2021-09-03 00:00:00,22:50:46,Landlords
115099437753,1082908,1,33.47,2021-08-31 00:00:00,19:02:01,Moving Tips
115031314095,1077685,1,2.76,2021-08-22 00:00:00,17:26:41,Suburb &amp; Neighbourhood Profiles
115075860816,1080026,1,1.41,2021-08-29 00:00:00,07:38:05,Suburb &amp; Neighbourhood Profiles
115031431271,282349,2,133.68,2021-08-22 00:00:00,19:42:22,
115110013314,1077478,1,0.21,2021-09-02 00:00:00,18:01:31,Architecture and renovation
115179971759,1086722,1,2.36,2021-09-12 00:00:00,14:26:41,DIY
115041263149,1081892,1,1.99,2021-08-23 00:00:00,11:25:08,House Prices
110600671492,1083467,1,3.30,2021-08-27 00:00:00,22:34:03,House Prices
114953905043,1086024,1,2.11,2021-09-08 00:00:00,13:11:26,The Block
115003274629,1080863,1,57.64,2021-08-17 00:00:00,08:17:09,On Market
114779689761,1080026,1,0.77,2021-08-31 00:00:00,23:46:15,Neighbourhoods
114488770186,1081458,1,2.20,2021-09-10 00:00:00,07:17:31,The Block
114779512777,1080757,1,1.36,2021-08-21 00:00:00,09:15:28,House Prices
115080971188,1084157,1,1.33,2021-08-29 00:00:00,14:37:14,First Home Buyers
113730831720,1085208,1,0.57,2021-09-10 00:00:00,09:21:11,The Block Contestants
100410355355,1084235,1,1.60,2021-09-11 00:00:00,17:59:35,Neighbourhoods
114821704283,1084778,1,1.39,2021-09-02 00:00:00,20:45:29," News and Guides"
114980110984,1085916,1,1.63,2021-09-14 00:00:00,20:56:47,DIY
115088032953,1084213,1,1.86,2021-08-30 00:00:00,19:11:47,The Block Room Reveals
105204085253,1087687,1,21.43,2021-09-12 00:00:00,07:37:26,Auctions
115144833210,1077478,1,1.67,2021-09-07 00:00:00,13:43:48,DIY
115018632568,1086068,1,0.01,2021-09-07 00:00:00,09:20:17,The Block Contestants
114295154439,1081450,1,1.61,2021-08-19 00:00:00,10:29:26,Celebrity
110036580412,1076026,1,2.73,2021-08-17 00:00:00,19:41:30,Auctions
115180466567,1033400,1,1.10,2021-09-12 00:00:00,12:46:55,House Prices
115145520931,797363,1,1.35,2021-09-07 00:00:00,09:32:30,
115010271655,1080863,1,25.42,2021-08-18 00:00:00,16:13:18,On Market
115098368771,1084524,1,6.93,2021-09-01 00:00:00,09:51:23,Policy and Law
32419734,1080026,2,1.83,2021-08-28 00:00:00,21:41:57,Suburb &amp; Neighbourhood Profiles
115142092248,1085916,1,83.46,2021-09-06 00:00:00,14:02:58,Architecture and renovation
115000214365,1080458,1,3.83,2021-08-17 00:00:00,21:12:30,Architecture and renovation
114949862596,1080026,1,1.57,2021-08-28 00:00:00,16:27:46,Neighbourhoods
115012168055,1079628,1,3.57,2021-08-19 00:00:00,20:11:48,Neighbourhoods
115128741597,1075988,1,1.07,2021-09-05 00:00:00,02:06:40,Neighbourhoods
114980410643,1082908,2,0.06,2021-08-30 00:00:00,22:46:08,Moving
115102127946,1084256,1,0.01,2021-09-01 00:00:00,16:28:31,House Prices
115191219871,1080026,1,2.68,2021-09-14 00:00:00,06:40:26," Advice and Market trends"
115069251391,1080026,1,15.14,2021-08-28 00:00:00,09:50:26,Rural Property News
112214894576,1085936,3,4.23,2021-09-06 00:00:00,16:42:42,Auctions
115094555375,1083467,1,0.48,2021-08-31 00:00:00,19:23:25,On Market
115135399215,1080026,1,9.01,2021-09-06 00:00:00,05:20:43,Neighbourhoods
115113014285,1084751,3,4.11,2021-09-03 00:00:00,04:31:20,House Prices
115197545357,415335,2,23.15,2021-09-15 00:00:00,00:24:26,
114154386899,1086024,1,4.28,2021-09-07 00:00:00,17:44:31,Architecture and renovation
115153431122,1086425,1,2.71,2021-09-08 00:00:00,18:33:45,Coronavirus
115054759029,1083174,1,5.37,2021-08-25 00:00:00,20:32:06,Title Deeds
12868204,1061539,1,8.07,2021-09-02 00:00:00,23:42:39,Environment
110292913918,1080026,1,1.20,2021-08-28 00:00:00,21:52:20," Advice and Market trends"
111234667059,1080026,1,6.28,2021-08-31 00:00:00,07:24:36,Suburb &amp; Neighbourhood Profiles
115101846049,1084256,2,0.01,2021-09-01 00:00:00,18:36:49,House Prices
114302185861,1077545,2,2.38,2021-08-29 00:00:00,03:45:04,House Prices
115087256531,1084163,1,8.19,2021-08-30 00:00:00,14:04:08,Auctions
30788022,1086024,1,1.83,2021-09-11 00:00:00,14:37:00,The Block
115069130683,1080026,1,57.62,2021-08-28 00:00:00,07:33:14," Advice and Market trends"
115102323249,755074,2,331.47,2021-09-01 00:00:00,14:13:51,
115098699505,1084614,1,1.14,2021-09-01 00:00:00,07:04:31,Auctions
115174844358,1086246,1,2.94,2021-09-11 00:00:00,22:44:14,Architecture and renovation
112700519328,1087169,1,0.01,2021-09-10 00:00:00,13:30:20,Title Deeds
114849875787,1075975,1,1.40,2021-08-21 00:00:00,07:53:29,Suburb &amp; Neighbourhood Profiles
115044958496,1081964,1,7.35,2021-08-24 00:00:00,19:01:13,Title Deeds
113534802087,1085208,1,1.15,2021-09-10 00:00:00,05:02:35,On Market
115031266572,1077685,1,1.35,2021-08-22 00:00:00,18:40:31,On Market
115037578045,765658,1,1.74,2021-08-23 00:00:00,21:28:41,
114967167889,1077685,1,1.32,2021-08-22 00:00:00,14:41:16,On Market
113927184460,1078989,1,1.10,2021-08-27 00:00:00,08:37:02,Analysis
115051839783,1082978,3,5.68,2021-08-25 00:00:00,22:30:42,Renting Advice for Tenants
115174500811,1080026,1,3.39,2021-09-11 00:00:00,18:54:10,Rural Property News
111569537690,1077478,1,31.29,2021-08-31 00:00:00,21:14:11,Home trends
113619758060,1083158,2,6.01,2021-09-13 00:00:00,23:06:36,Architecture and renovation
115083533311,347039,2,5.44,2021-08-30 00:00:00,10:03:04,
114947038060,1077478,1,3.08,2021-08-27 00:00:00,16:52:18,Architecture and renovation
113812357445,1077478,2,2.45,2021-08-31 00:00:00,23:03:28,Small living
115065717931,1083467,1,1.64,2021-08-27 00:00:00,18:32:54,On Market
114628529713,1087729,1,2.16,2021-09-13 00:00:00,12:39:03,The Block Contestants
115141585548,1085916,1,0.53,2021-09-07 00:00:00,08:05:43,The Block Room Reveals
115180185634,1078989,1,1.82,2021-09-12 00:00:00,10:31:16,On Market
114901780813,1085434,1,2.00,2021-09-06 00:00:00,18:54:16,Neighbourhoods
115075895833,1080026,1,0.01,2021-08-28 00:00:00,21:50:10," Advice and Market trends"
115106514519,798332,1,10.31,2021-09-02 00:00:00,06:29:22,
113039300146,1081814,1,0.92,2021-08-20 00:00:00,23:14:14,House Prices
115106458321,1084577,1,9.46,2021-09-01 00:00:00,14:05:30,House Prices
115197929397,300756,1,1.24,2021-09-15 00:00:00,08:07:45,
32280200,1086616,1,0.10,2021-09-09 00:00:00,16:10:36,Tenants
115149405041,1038279,1,0.93,2021-09-07 00:00:00,20:46:52,Housing Affordability
115144825005,1086024,1,3.65,2021-09-07 00:00:00,11:38:44,Home trends
115105098927,1084778,1,1.01,2021-09-02 00:00:00,06:46:27," News and Guides"
115076211838,1083440,1,1.43,2021-08-29 00:00:00,08:03:37,Title Deeds
115191249059,1015280,5,88.08,2021-09-14 00:00:00,05:28:46,Rural Property News
115171499397,1087169,1,10.16,2021-09-10 00:00:00,22:41:21,Title Deeds
114195872034,1078989,1,0.67,2021-09-08 00:00:00,15:03:44,On Market
115090774663,1084256,1,2.58,2021-08-31 00:00:00,09:19:04,House Prices
115006485609,1077478,1,11.14,2021-08-18 00:00:00,20:39:40,Architecture and renovation
115045178890,1081848,1,9.31,2021-08-24 00:00:00,11:48:50,House Prices
115186844663,1084538,1,2.47,2021-09-13 00:00:00,19:43:49,Architecture and renovation
115037614397,1077478,1,6.12,2021-08-23 00:00:00,13:43:27,Architecture and renovation
115149578102,1083158,1,0.01,2021-09-08 00:00:00,08:24:54,Architecture and renovation
114849780309,1083467,4,4.91,2021-08-28 00:00:00,14:15:00,House Prices
114416435525,1080026,1,1.30,2021-08-30 00:00:00,18:44:30,Rural
115149029367,1085760,1,0.51,2021-09-08 00:00:00,02:01:59,Coronavirus
115173958917,1083883,2,9.41,2021-09-11 00:00:00,23:04:33,On Market
115033603708,1082451,1,6.14,2021-08-23 00:00:00,09:19:07,On Market
115027705740,1082035,1,2.10,2021-08-22 00:00:00,06:29:37,Rural Property News
114427674456,1080026,1,0.98,2021-09-10 00:00:00,08:17:50," Advice and Market trends"
114081106403,1079769,1,1.24,2021-08-19 00:00:00,20:18:51,Architecture and renovation
114901913434,1084163,1,0.99,2021-08-28 00:00:00,19:28:35,House Prices
115054699221,1082978,1,1.87,2021-08-25 00:00:00,17:24:36,Suburb &amp; Neighbourhood Profiles
114402011555,1083467,1,0.01,2021-09-02 00:00:00,11:51:30,On Market
114973675222,1084577,1,1.36,2021-09-02 00:00:00,10:46:35,House Prices
115152752413,1085868,1,1.49,2021-09-08 00:00:00,14:03:58,Architecture and renovation
115105730532,1048668,2,1.40,2021-09-02 00:00:00,05:26:39,Title Deeds
115054696620,1079770,1,1.50,2021-08-25 00:00:00,17:56:42,House Prices
115152470682,1086409,1,0.38,2021-09-08 00:00:00,20:42:26,Coronavirus
115113966051,1084538,1,4.17,2021-09-03 00:00:00,09:13:26,Home trends
113741043862,1081137,1,1.58,2021-08-18 00:00:00,21:38:53,House Prices
115101738321,505894,2,9.27,2021-09-01 00:00:00,16:53:24,
115048905189,1084778,1,0.52,2021-09-02 00:00:00,15:56:43,Housing Affordability
115021821059,1081450,1,1.56,2021-08-21 00:00:00,00:50:30,House Prices
115052207599,1085749,2,0.01,2021-09-04 00:00:00,21:20:21,Celebrity
115132488249,1085208,1,1.15,2021-09-05 00:00:00,23:21:06,The Block Contestants
115161948679,1086343,1,2.13,2021-09-09 00:00:00,13:03:03,Tenants
115034670871,1081892,1,1.25,2021-08-23 00:00:00,07:34:09,Architecture and renovation
115171222943,419671,1,1.38,2021-09-11 00:00:00,10:27:54,
102472756442,1084235,1,0.01,2021-09-11 00:00:00,18:26:04,Neighbourhoods
115157235983,1086616,1,9.87,2021-09-09 00:00:00,07:28:14,Coronavirus
115081130434,1079997,2,1.20,2021-08-29 00:00:00,18:21:26,Neighbourhoods
115006446643,1081137,1,4.41,2021-08-18 00:00:00,20:24:57,House Prices
113820820837,1081848,1,1.17,2021-08-29 00:00:00,07:04:54,House Prices
115183595390,939552,2,15.39,2021-09-13 00:00:00,09:20:20,
115028700867,1081826,1,12.48,2021-08-21 00:00:00,15:49:05,Coronavirus
115128920143,1082571,1,1.72,2021-09-05 00:00:00,07:43:05,Suburb &amp; Neighbourhood Profiles
114928468145,1084163,1,1.98,2021-08-29 00:00:00,22:42:15,Coronavirus
115168236523,1087169,1,3.03,2021-09-10 00:00:00,19:34:37,Title Deeds
115117471526,1084778,1,0.96,2021-09-03 00:00:00,12:07:43,First Home Buyers
115135308455,1080026,1,0.38,2021-09-06 00:00:00,08:27:28,Suburb &amp; Neighbourhood Profiles
115059420037,1083044,1,0.94,2021-08-26 00:00:00,18:09:00,Coronavirus
115186845334,1087729,1,1.53,2021-09-13 00:00:00,17:51:27,Bathrooms
115084049582,1084163,1,5.17,2021-08-30 00:00:00,10:21:23,Coronavirus
114674014424,1080026,1,1.17,2021-08-28 00:00:00,07:22:27,Suburb &amp; Neighbourhood Profiles
4587941,1080026,1,1.92,2021-09-07 00:00:00,01:01:34,Rural Property News
114987204192,1085208,1,6.67,2021-09-06 00:00:00,09:57:33,The Block Contestants
115047664418,1081964,1,1.96,2021-08-24 00:00:00,18:42:52,Title Deeds
103919925169,1086852,1,0.36,2021-09-12 00:00:00,10:09:00,Title Deeds
100464751459,1084764,1,0.01,2021-09-12 00:00:00,12:23:05,On Market
115044790433,1077478,1,25.85,2021-08-24 00:00:00,11:13:30,Home trends
113762150766,1080026,1,1.16,2021-08-28 00:00:00,23:03:40," Advice and Market trends"
113892042673,1084157,1,1.29,2021-08-28 00:00:00,21:40:37,First-Home Buyers
115184644813,1087111,1,15.95,2021-09-12 00:00:00,14:58:27,House Prices
115047874101,1082978,1,5.42,2021-08-25 00:00:00,08:46:50,Neighbourhoods
115152745494,1085208,1,0.87,2021-09-08 00:00:00,22:38:00,On Market
